scenario,sample_index,sample_query_score,node_id,recent_query_mean,is_treated,hop_bucket,dynamic_mean_signed_delta,dynamic_mean_abs_delta,static_mean_signed_delta,static_mean_abs_delta,dynamic_factual_mean_speed,dynamic_cf_mean_speed,static_factual_mean_speed,static_cf_mean_speed
speed_reduction,73,1.6099671125411987,450,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,32.71732711791992,32.71732711791992,31.915618896484375,31.915618896484375
speed_reduction,73,1.6099671125411987,449,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,37.77060317993164,37.77060317993164,36.924835205078125,36.924835205078125
speed_reduction,73,1.6099671125411987,448,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,18.888275146484375,18.888275146484375,18.93055534362793,18.93055534362793
speed_reduction,73,1.6099671125411987,447,1.7548800706863403,False,hop_3plus,0.0,0.0,0.0,0.0,41.73749923706055,41.73749923706055,43.01499938964844,43.01499938964844
speed_reduction,73,1.6099671125411987,446,4.147802829742432,False,hop_3plus,0.0,0.0,0.0,0.0,30.75856590270996,30.75856590270996,31.37874412536621,31.37874412536621
speed_reduction,73,1.6099671125411987,443,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,29.37019157409668,29.37019157409668,30.451120376586914,30.451120376586914
speed_reduction,73,1.6099671125411987,442,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,66.00556945800781,66.00556945800781,64.69902801513672,64.69902801513672
speed_reduction,73,1.6099671125411987,441,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,52.172332763671875,52.172332763671875,55.47840118408203,55.47840118408203
speed_reduction,73,1.6099671125411987,468,2.551859140396118,False,hop_3plus,0.0,0.0,0.0,0.0,16.49188232421875,16.49188232421875,16.65859031677246,16.65859031677246
speed_reduction,73,1.6099671125411987,439,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,19.99679946899414,19.99679946899414,19.34820556640625,19.34820556640625
speed_reduction,73,1.6099671125411987,412,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,43.254432678222656,43.254432678222656,43.91204833984375,43.91204833984375
speed_reduction,73,1.6099671125411987,409,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,31.74747657775879,31.74747657775879,33.11384582519531,33.11384582519531
speed_reduction,73,1.6099671125411987,355,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,26.044151306152344,26.044151306152344,26.570945739746094,26.570945739746094
speed_reduction,73,1.6099671125411987,480,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,26.999439239501953,26.999439239501953,28.089054107666016,28.089054107666016
speed_reduction,73,1.6099671125411987,378,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,33.67433547973633,33.67433547973633,32.84388732910156,32.84388732910156
speed_reduction,73,1.6099671125411987,377,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,33.48633575439453,33.48633575439453,33.00881576538086,33.00881576538086
